MAX_STRM_id,GOT2,NewID,ACAD_CAREER,PROG_STATUS,PROG_ACTION,STATUS_DT,ADMIT_TERM,BEGIN_DT,END_DT,EXP_GRAD_TERM,CAMPUS,SAD_LOAD_DESCR,ACAD_PLAN,ACAD_PROG_DESCR,TRNSCR_DESCR,ACAD_ORG,DISABILITY,NATIONALITY,RACE,SEX,MUET,IELTS,LOAN,SPONSOR,SCHOLAR,TOT_CUMULATIVE,N_FINAL_RSLT_DESCR,N_HONOUR_DESCR,CREDITREQUIRED,CNT_DISC,INFO1,CUMM_UNT_PASSD_NOGPA,TOT_TRNSFR,MAX_TOT_PASSD_GPA,LATEST_CH_PASSD,MAX_STRM,SUM_UNT_PASSD_GPA,Prog_Length(Trimester),T1:CUR_GPA,T1:CUM_GPA,T1:UNT_TAKEN_GPA,T1:UNT_TAKEN_NOGPA,T1:UNT_PASSD_GPA,T1:UNT_PASSD_NOGPA,T1:TOT_PASSD_GPA,T2:CUR_GPA,T2:CUM_GPA,T2:UNT_TAKEN_GPA,T2:UNT_TAKEN_NOGPA,T2:UNT_PASSD_GPA,T2:UNT_PASSD_NOGPA,T2:TOT_PASSD_GPA,T3:CUR_GPA,T3:CUM_GPA,T3:UNT_TAKEN_GPA,T3:UNT_TAKEN_NOGPA,T3:UNT_PASSD_GPA,T3:UNT_PASSD_NOGPA,T3:TOT_PASSD_GPA,T4:CUR_GPA,T4:CUM_GPA,T4:UNT_TAKEN_GPA,T4:UNT_TAKEN_NOGPA,T4:UNT_PASSD_GPA,T4:UNT_PASSD_NOGPA,T4:TOT_PASSD_GPA,T5:CUR_GPA,T5:CUM_GPA,T5:UNT_TAKEN_GPA,T5:UNT_TAKEN_NOGPA,T5:UNT_PASSD_GPA,T5:UNT_PASSD_NOGPA,T5:TOT_PASSD_GPA,T6:CUR_GPA,T6:CUM_GPA,T6:UNT_TAKEN_GPA,T6:UNT_TAKEN_NOGPA,T6:UNT_PASSD_GPA,T6:UNT_PASSD_NOGPA,T6:TOT_PASSD_GPA,T7:CUR_GPA,T7:CUM_GPA,T7:UNT_TAKEN_GPA,T7:UNT_TAKEN_NOGPA,T7:UNT_PASSD_GPA,T7:UNT_PASSD_NOGPA,T7:TOT_PASSD_GPA,T8:CUR_GPA,T8:CUM_GPA,T8:UNT_TAKEN_GPA,T8:UNT_TAKEN_NOGPA,T8:UNT_PASSD_GPA,T8:UNT_PASSD_NOGPA,T8:TOT_PASSD_GPA,T9:CUR_GPA,T9:CUM_GPA,T9:UNT_TAKEN_GPA,T9:UNT_TAKEN_NOGPA,T9:UNT_PASSD_GPA,T9:UNT_PASSD_NOGPA,T9:TOT_PASSD_GPA,T10:CUR_GPA,T10:CUM_GPA,T10:UNT_TAKEN_GPA,T10:UNT_TAKEN_NOGPA,T10:UNT_PASSD_GPA,T10:UNT_PASSD_NOGPA,T10:TOT_PASSD_GPA,T11:CUR_GPA,T11:CUM_GPA,T11:UNT_TAKEN_GPA,T11:UNT_TAKEN_NOGPA,T11:UNT_PASSD_GPA,T11:UNT_PASSD_NOGPA,T11:TOT_PASSD_GPA,T12:CUR_GPA,T12:CUM_GPA,T12:UNT_TAKEN_GPA,T12:UNT_TAKEN_NOGPA,T12:UNT_PASSD_GPA,T12:UNT_PASSD_NOGPA,T12:TOT_PASSD_GPA,T13:CUR_GPA,T13:CUM_GPA,T13:UNT_TAKEN_GPA,T13:UNT_TAKEN_NOGPA,T13:UNT_PASSD_GPA,T13:UNT_PASSD_NOGPA,T13:TOT_PASSD_GPA,T14:CUR_GPA,T14:CUM_GPA,T14:UNT_TAKEN_GPA,T14:UNT_TAKEN_NOGPA,T14:UNT_PASSD_GPA,T14:UNT_PASSD_NOGPA,T14:TOT_PASSD_GPA,T15:CUR_GPA,T15:CUM_GPA,T15:UNT_TAKEN_GPA,T15:UNT_TAKEN_NOGPA,T15:UNT_PASSD_GPA,T15:UNT_PASSD_NOGPA,T15:TOT_PASSD_GPA,T16:CUR_GPA,T16:CUM_GPA,T16:UNT_TAKEN_GPA,T16:UNT_TAKEN_NOGPA,T16:UNT_PASSD_GPA,T16:UNT_PASSD_NOGPA,T16:TOT_PASSD_GPA,T17:CUR_GPA,T17:CUM_GPA,T17:UNT_TAKEN_GPA,T17:UNT_TAKEN_NOGPA,T17:UNT_PASSD_GPA,T17:UNT_PASSD_NOGPA,T17:TOT_PASSD_GPA
12,Y,G1005932,UGRD,CM,COMP,"Thursday, 16 June, 2022",1730,"Monday, 9 April, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,146,PASS,Second Class Honours (Upper Division),146,,"Bahasa Cina(SPM-2013):B+, Bahasa Inggeris(SPM-2013):A-, Bahasa Melayu(SPM-2013):B, Fizik(SPM-2013):B+, Kimia(SPM-2013):B+, MUET(MUET):3, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):B+, PENDIDIKAN MORAL(SPM-2013):A-, Prinsip Akaun(SPM-2013):A+, Sejarah(SPM-2013):A-",14,,132,146,2120,132,12,4,4,3,3,3,3,3,3.59,3.65,16,0,16,0,19,3.24,3.46,17,0,17,0,36,3.27,3.43,6,3,6,3,42,3.31,3.4,13,5,13,5,55,3.05,3.33,15,3,15,3,70,3.83,3.37,6,0,6,0,76,3.6,3.41,16,0,16,0,92,3.5,3.42,17,0,17,0,109,0,3.42,0,6,0,0,109,4,3.45,6,0,6,0,115,3.87,3.51,17,0,17,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,N,G1002480,UGRD,LA,LEAV,"Monday, 6 June, 2022",1730,"Monday, 9 April, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,137,PASS,Second Class Honours (Lower Division),146,,"Bahasa Cina(SPM-2013):B+, Bahasa Inggeris(SPM-2013):C+, Bahasa Melayu(SPM-2013):A-, Ekonomi Asas(SPM-2013):B, MUET(MUET):3, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):C, PENDIDIKAN MORAL(SPM-2013):B+, Prinsip Akaun(SPM-2013):A, Sains(SPM-2013):A, Sejarah(SPM-2013):B+",14,,123,137,2120,123,12,2,2,3,3,3,3,3,2.45,2.38,16,0,16,0,19,2.33,2.35,17,0,14,0,33,2.53,2.38,6,3,6,3,39,2.53,2.5,16,2,16,2,55,1.33,2.25,15,3,6,3,61,3.4,2.34,6,0,6,0,67,3.25,2.54,16,3,16,3,83,2.54,2.61,20,0,17,0,100,0,2.61,0,6,0,0,100,3.67,2.66,6,0,6,0,106,2.28,2.73,20,0,17,0,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,N,G1004321,UGRD,AC,MATR,"Thursday, 19 April, 2018",1730,"Monday, 9 April, 2018","Sunday, 5 June, 2022",2120,CYBER,Full-Time,EB02,B.E. (Hons) (Electrical),Bachelor of Engineering (Honours) Electrical,FOE_CYB,No disability,Malaysia,CHINESE,M,,,,,,117,PASS,Second Class Honours (Lower Division),139,,"Bahasa Inggeris(SPM-2013):A, Bahasa Melayu(SPM-2013):C+, Biologi(SPM-2013):C+, Fizik(SPM-2013):B+, Kimia(SPM-2013):C+, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):A, PENDIDIKAN MORAL(SPM-2013):C+, Sejarah(SPM-2013):C",9,,108,117,2120,108,12,2.2,2.2,3,0,3,0,3,1.47,1.59,15,0,9,0,12,2.6,2.17,9,0,9,0,21,2.47,2.2,3,3,3,3,24,1,1.91,15,0,6,0,30,2.09,1.96,15,0,12,0,42,3.6,2.18,6,2,6,2,48,2.84,2.44,18,0,15,0,63,3.4,2.7,15,1,15,1,78,2.27,2.66,9,0,9,0,87,3.67,2.8,9,3,9,3,96,3.15,2.84,12,0,12,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Y,G1001434,UGRD,CM,COMP,"Thursday, 16 June, 2022",1730,"Monday, 9 April, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,146,PASS,First Class Honours,146,,"Bahasa Cina(SPM-2013):A-, Bahasa Inggeris(SPM-2013):A, Bahasa Melayu(SPM-2013):B+, Fizik(SPM-2013):A-, Kimia(SPM-2013):C+, MUET(MUET):3, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):A, Pengetahuan Moral(SPM-2013):A-, Prinsip Akaun(SPM-2013):A-, Sejarah(SPM-2013):A-",14,,132,146,2120,132,12,3.87,3.87,3,3,3,3,3,3.8,3.81,16,0,16,0,19,3.47,3.65,17,0,17,0,36,3.77,3.67,6,3,6,3,42,3.74,3.68,13,5,13,5,55,3.69,3.69,15,3,15,3,70,4,3.71,6,0,6,0,76,3.73,3.71,16,0,16,0,92,3.69,3.71,17,0,17,0,109,0,3.71,0,6,0,0,109,4,3.73,6,0,6,0,115,3.89,3.75,17,0,17,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,N,G1009609,UGRD,AC,DATA,"Thursday, 28 July, 2022",1820,"Monday, 19 November, 2018","Sunday, 25 September, 2022",2130,CYBER,Full-Time,TB11,B.C.S (Hons),Bachelor of Computer Science (Honours) (Game Development),FCI,No disability,Malaysia,CHINESE,M,4.5,,,,,122,PASS,Second Class Honours (Upper Division),122,,"Bahasa Cina(SPM-2013):C, Bahasa Inggeris(SPM-2013):A, Bahasa Melayu(SPM-2013):C+, Biologi(SPM-2013):D, Fizik(SPM-2013):C, Kimia(SPM-2013):D, MUET(MUET):4.5, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):B, PENDIDIKAN MORAL(SPM-2013):B, Pendidikan Seni(SPM-2013):B, Sejarah(SPM-2013):C",20,,102,122,2130,102,9,3.17,3.17,16,0,16,0,16,3.2,3.17,4,5,4,5,20,2.22,2.75,16,0,12,0,32,1.56,2.52,12,0,8,0,40,3.67,2.59,3,6,3,6,43,3,2.68,12,0,8,0,51,3.16,2.76,12,0,12,0,63,0,2.76,0,6,0,6,63,4,3,12,0,12,0,75,3.81,3.3,20,0,20,0,95,3.94,3.34,7,3,7,3,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Y,G1005631,UGRD,CM,COMP,"Thursday, 16 June, 2022",1730,"Monday, 9 April, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,4,,,,,149,PASS,First Class Honours,146,,"Bahasa Cina(SPM-2013):A, Bahasa Inggeris(SPM-2013):A, Bahasa Melayu(SPM-2013):A, Fizik(SPM-2013):A-, Kimia(SPM-2013):B+, MUET(MUET):4, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):A, PENDIDIKAN MORAL(SPM-2013):A, Prinsip Akaun(SPM-2013):A+, Sejarah(SPM-2013):A+",14,,135,149,2120,135,12,4,4,3,3,3,3,3,3.94,3.95,16,0,16,0,19,3.89,3.92,17,0,17,0,36,4,3.93,6,3,6,3,42,3.82,3.9,13,5,13,5,55,3.97,3.92,15,3,15,3,70,4,3.93,6,0,6,0,76,4,3.94,16,0,16,0,92,3.89,3.93,17,0,17,0,109,0,3.93,0,6,0,0,109,4,3.93,6,0,6,0,115,3.91,3.93,20,0,20,0,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Y,G1005076,UGRD,CM,COMP,"Thursday, 26 May, 2022",1730,"Monday, 9 April, 2018","Sunday, 5 June, 2022",2120,CYBER,Full-Time,EB03,B.E. (Hons) (Electronics-Comp),Bachelor of Engineering (Honours) Electronics majoring in Computer,FOE_CYB,No disability,Malaysia,CHINESE,M,4,,,,,139,PASS,First Class Honours,139,,"Bahasa Cina(SPM-2013):B+, Bahasa Inggeris(SPM-2013):A-, Bahasa Melayu(SPM-2013):B+, Biologi(SPM-2013):A, Fizik(SPM-2013):A-, Kimia(SPM-2013):A, MUET(MUET):4.0, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):A-, PENDIDIKAN MORAL(SPM-2013):A, Prinsip Akaun(SPM-2013):A, Sejarah(SPM-2013):A",20,,119,139,2120,119,12,4,4,3,0,3,0,3,3.93,3.94,15,0,15,0,18,3.65,3.81,15,0,15,0,33,3.93,3.83,6,0,6,0,39,3.41,3.71,15,0,15,0,54,3.53,3.68,15,0,15,0,69,4,3.71,9,0,9,0,78,3.57,3.69,15,0,15,0,93,3.82,3.7,12,4,12,4,105,0,3.7,0,5,0,5,105,3.87,3.71,3,6,3,6,108,3.71,3.71,11,5,11,5,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Y,G1013219,UGRD,CM,COMP,"Thursday, 16 June, 2022",1730,"Monday, 9 April, 2018","Sunday, 5 June, 2022",2120,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,146,PASS,Second Class Honours (Upper Division),146,,"Bahasa Cina(SPM-2013):B+, Bahasa Inggeris(SPM-2013):B, Bahasa Melayu(SPM-2013):B+, Biologi(SPM-2013):C+, Fizik(SPM-2013):B, Kimia(SPM-2013):B, MUET(MUET):3, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):A-, PENDIDIKAN MORAL(SPM-2013):A-, Sejarah(SPM-2013):C",14,,132,146,2120,132,12,3.2,3.2,3,3,3,3,3,3.7,3.62,16,0,16,0,19,3.44,3.54,17,0,17,0,36,3,3.46,6,3,6,3,42,3.14,3.38,13,5,13,5,55,3.19,3.34,15,3,15,3,70,3.93,3.39,6,0,6,0,76,3.42,3.4,16,0,16,0,92,3.37,3.39,17,0,17,0,109,0,3.39,0,6,0,0,109,4,3.42,6,0,6,0,115,3.84,3.48,17,0,17,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Y,G1003961,UGRD,CM,COMP,"Thursday, 26 May, 2022",1730,"Monday, 9 April, 2018","Sunday, 5 June, 2022",2120,CYBER,Full-Time,EB03,B.E. (Hons) (Electronics-Comp),Bachelor of Engineering (Honours) Electronics majoring in Computer,FOE_CYB,No disability,Malaysia,CHINESE,M,3,,,,,139,PASS,First Class Honours,139,,"Bahasa Inggeris(SPM-2013):A-, Bahasa Melayu(SPM-2013):A-, Biologi(SPM-2013):B, Fizik(SPM-2013):B+, Kimia(SPM-2013):C+, MUET(MUET):3, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):B, PENDIDIKAN MORAL(SPM-2013):B+, Prinsip Akaun(SPM-2013):A, Sejarah(SPM-2013):A-",20,,119,139,2120,119,12,3.53,3.53,3,0,3,0,3,3.52,3.52,15,0,15,0,18,3.81,3.65,15,0,15,0,33,4,3.71,6,0,6,0,39,3.97,3.78,15,0,15,0,54,3.73,3.77,15,0,15,0,69,4,3.8,9,0,9,0,78,3.49,3.75,15,0,15,0,93,3.98,3.78,12,4,12,4,105,0,3.78,0,5,0,5,105,4,3.78,3,6,3,6,108,3.76,3.78,11,5,11,5,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Y,G1006791,UGRD,CM,COMP,"Thursday, 16 June, 2022",1730,"Monday, 9 April, 2018","Sunday, 5 June, 2022",2120,CYBER,Full-Time,BB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOM,No disability,Malaysia,INDIAN,F,3,,,Crowe Malaysia,,146,PASS,Second Class Honours (Lower Division),146,,"Bahasa Inggeris(SPM-2013):B+, Bahasa Melayu(SPM-2013):B, Biologi(SPM-2013):C, Fizik(SPM-2013):D, Kimia(SPM-2013):E, MUET(MUET):3, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):B, PENDIDIKAN MORAL(SPM-2013):B+, Sejarah(SPM-2013):C",14,,132,146,2120,132,12,2.47,2.47,6,0,6,0,6,3.3,3.05,14,3,14,3,20,2.94,3,13,2,13,2,33,2.93,2.99,6,0,6,0,39,3.31,3.07,13,6,13,6,52,2.35,2.91,15,3,15,3,67,2.76,2.89,9,0,9,0,76,3.09,2.93,17,0,17,0,93,2.51,2.86,17,0,17,0,110,0,2.86,0,6,0,0,110,3.87,2.91,6,0,6,0,116,3.62,3,16,0,16,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Y,G1015823,UGRD,CM,COMP,"Thursday, 16 June, 2022",1730,"Monday, 9 April, 2018","Sunday, 5 June, 2022",2120,CYBER,Full-Time,BB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOM,No disability,Malaysia,CHINESE,F,4,,,Kementerian Pendidikan Malaysia,,146,PASS,Second Class Honours (Upper Division),146,,"Bahasa Cina(SPM-2013):B+, Bahasa Inggeris(SPM-2013):A, Bahasa Melayu(SPM-2013):A-, Biologi(SPM-2013):B, Fizik(SPM-2013):B+, Kimia(SPM-2013):B, MUET(MUET):4.0, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):A-, PENDIDIKAN MORAL(SPM-2013):A, Sejarah(SPM-2013):B",14,,132,146,2120,132,12,3.57,3.57,6,0,6,0,6,3.79,3.72,14,3,14,3,20,3.57,3.66,13,2,13,2,33,2.83,3.53,6,0,6,0,39,3.85,3.61,13,6,13,6,52,3.79,3.65,15,3,15,3,67,3.57,3.64,6,0,6,0,73,3.31,3.57,20,0,20,0,93,3.33,3.53,20,0,20,0,113,0,3.53,0,6,0,0,113,4,3.55,6,0,6,0,119,3.92,3.59,13,0,13,0,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,N,G1010290,UGRD,AC,MATR,"Friday, 16 November, 2018",1820,"Monday, 19 November, 2018","Sunday, 12 February, 2023",2210,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,M,,,,,,112,PASS,Third Class Honours,146,,"Bahasa Cina(SPM-2013):C, Bahasa Inggeris(SPM-2013):D, Bahasa Melayu(SPM-2013):C, Ekonomi Asas(SPM-2013):G, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):C, Pengetahuan Moral(SPM-2013):B, Prinsip Akaun(SPM-2013):A-, Sains(SPM-2013):B+, Sejarah(SPM-2013):C",14,26,98,138,2130,98,12,2.04,2.04,10,8,6,8,6,2.13,2.49,4,3,4,3,10,2.59,2.55,16,0,16,0,26,1.87,2.3,15,3,12,3,38,3.04,2.43,9,0,9,0,47,2.76,2.64,19,0,19,0,66,1.4,2.42,14,0,6,0,72,0,2.42,0,6,0,0,72,4,2.53,6,0,6,0,78,2.76,2.57,17,0,17,0,95,3.33,2.59,3,0,3,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,N,G1005282,UGRD,AC,MATR,"Friday, 16 November, 2018",1820,"Monday, 19 November, 2018","Sunday, 12 February, 2023",2210,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,MALAY,F,,,,,,110,PROBATION,Second Class Honours (Lower Division),146,,"Bahasa Inggeris(SPM):A-, Bahasa Melayu(SPM):A+, Biologi(SPM):B+, Fizik(SPM):A-, Kimia(SPM):B, Matematik(SPM):A+, Matematik Tambahan(SPM):B+, Pendidikan Islam(SPM):A, Sejarah(SPM):A",14,26,96,136,2130,96,12,3.43,3.43,10,8,10,8,10,3.13,3.36,3,3,3,3,13,3.43,3.4,16,0,16,0,29,2.51,3.1,15,3,15,3,44,3.53,3.15,6,0,6,0,50,3.01,3.12,16,0,16,0,66,2.07,2.93,14,0,10,0,76,0,2.93,0,6,0,0,76,2.93,2.93,6,0,6,0,82,1.21,2.74,18,0,8,0,90,2.67,2.82,6,0,6,0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,N,G1005770,UGRD,AC,RLOA,"Friday, 14 February, 2020",1820,"Monday, 19 November, 2018","Sunday, 12 February, 2023",2210,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,INDIAN,M,,,,,,100,PASS,Second Class Honours (Lower Division),146,,"Bahasa Inggeris(SPM-2013):B+, Bahasa Melayu(SPM-2013):C+, Bahasa Tamil(SPM-2013):B+, Biologi(SPM-2013):E, Fizik(SPM-2013):C, Kimia(SPM-2013):D, Matematik(SPM-2013):C+, Matematik Tambahan(SPM-2013):E, Pengetahuan Moral(SPM-2013):C, Sejarah(SPM-2013):B",14,26,86,126,2130,86,12,1.89,1.89,10,8,7,8,7,3,2.15,3,3,3,3,10,3.16,2.71,16,0,16,0,26,0,2.71,0,18,0,0,26,3.07,2.77,6,0,6,0,32,2.95,2.83,16,0,16,0,48,2.06,2.77,16,0,12,0,60,2.9,2.78,6,0,6,0,66,3.33,2.8,3,3,3,3,69,3.27,2.98,17,0,17,0,86,0,2.98,0,6,0,0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Y,G1009602,UGRD,CM,COMP,"Thursday, 29 July, 2021",1710,"Monday, 3 July, 2017","Sunday, 1 August, 2021",2030,MLAKA,Full-Time,KB04,B.E. (Hons) (Mechanical),Bachelor of Engineering (Honours) Mechanical,FET,No disability,Malaysia,CHINESE,M,3,,,,,135,PASS,Second Class Honours (Lower Division),135,,MUET(MUET):3,19,,116,135,2030,116,12,2.85,2.85,15,0,15,0,15,2.39,2.62,15,0,15,0,30,2.73,2.64,6,0,6,0,36,2.95,2.71,11,3,11,3,47,2.89,2.75,14,0,14,0,61,2.83,2.76,6,0,6,0,67,2.57,2.73,14,0,14,0,81,2.78,2.73,9,3,9,3,90,0,2.73,0,5,0,5,90,3.49,2.8,9,3,9,3,99,3.68,2.91,14,3,14,3,113,3.8,2.93,3,2,3,2,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,N,G1001635,UGRD,AC,RLOA,"Monday, 8 November, 2021",1820,"Monday, 19 November, 2018","Sunday, 12 February, 2023",2210,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,M,,,,,,99,PASS,Third Class Honours,146,,"Bahasa Cina(SPM-2013):C+, Bahasa Inggeris(SPM-2013):D, Bahasa Melayu(SPM-2013):C+, Matematik(SPM-2013):A, Pengetahuan Moral(SPM-2013):A-, Perdagangan(SPM-2013):D, Prinsip Akaun(SPM-2013):A+, Sains(SPM-2013):A, Sejarah(SPM-2013):C+",14,26,85,125,2130,85,12,2.3,2.3,10,8,10,8,10,2.67,2.38,3,3,3,3,13,2.26,2.32,16,0,16,0,29,2.08,2.24,15,3,15,3,44,2.7,2.29,6,0,6,0,50,1.9,2.2,16,0,13,0,63,0.43,1.89,14,0,3,0,66,,,,,,,,,,,,,,,2.5,2.05,16,0,16,0,82,3.8,2.11,3,0,3,0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Y,G1012672,UGRD,AC,DATA,"Monday, 15 August, 2022",1820,"Monday, 19 November, 2018","Sunday, 25 September, 2022",2130,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,120,PASS,First Class Honours,146,,"Bahasa Cina(SPM-2013):A-, Bahasa Inggeris(SPM-2013):C, Bahasa Melayu(SPM-2013):B, Fizik(SPM-2013):C+, Kimia(SPM-2013):C+, MUET(MUET):3, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):A-, Pengetahuan Moral(SPM-2013):B+, Prinsip Akaun(SPM-2013):A, Sejarah(SPM-2013):A-",14,26,106,146,2130,106,12,3.63,3.63,10,8,10,8,10,4,3.71,3,3,3,3,13,3.92,3.83,16,0,16,0,29,3.79,3.81,15,3,15,3,44,4,3.83,6,0,6,0,50,3.83,3.83,16,0,16,0,66,3.13,3.71,14,0,14,0,80,0,3.71,0,6,0,0,80,3.67,3.71,6,0,6,0,86,3.8,3.72,17,0,17,0,103,3.67,3.72,3,0,3,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Y,G1011777,UGRD,AC,DATA,"Monday, 27 June, 2022",1820,"Monday, 19 November, 2018","Sunday, 25 September, 2022",2130,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,M,,,,,,120,PASS,Second Class Honours (Lower Division),146,,"Bahasa Inggeris(SPM-2013):A, Bahasa Melayu(SPM-2013):B, Biologi(SPM-2013):D, Fizik(SPM-2013):B, Kimia(SPM-2013):B, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):C+, Pengetahuan Moral(SPM-2013):B+, Sejarah(SPM-2013):A-",14,26,106,146,2130,106,12,3.21,3.21,10,8,10,8,10,3.4,3.25,3,3,3,3,13,3.54,3.41,16,0,16,0,29,3.03,3.28,15,3,15,3,44,3.43,3.3,6,0,6,0,50,3.45,3.34,16,0,16,0,66,2.79,3.24,14,0,14,0,80,0,3.24,0,6,0,0,80,3.8,3.28,6,0,6,0,86,3.41,3.3,17,0,17,0,103,4,3.32,3,0,3,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,N,G1008289,UGRD,AC,RLOA,"Monday, 15 November, 2021",1820,"Monday, 19 November, 2018","Sunday, 2 January, 2022",2110,MLAKA,Full-Time,IB06,B.I.T. (Hons) (A.l.),Bachelor of Information Technology (Honours) (Artificial Intelligence),FIST,No disability,Malaysia,MALAY,M,,,,,,73,NO GPA,Third Class Honours,120,,"Bahasa Inggeris(SPM-2013):A-, Bahasa Melayu(SPM-2013):B, Fizik(SPM-2013):C+, Kimia(SPM-2013):D, Matematik(SPM-2013):A, Matematik Tambahan(SPM-2013):D, Pendidikan Islam(SPM-2013):B, Sejarah(SPM-2013):B, Teknologi Maklumat(SPM-2013):A-",14,35,59,108,2130,59,9,2.24,2.24,15,0,15,0,15,0,2.24,0,9,0,9,15,2.7,2.44,11,2,11,2,26,2.44,2.44,15,0,15,0,41,2.47,2.44,3,3,3,3,44,3.37,2.64,12,0,12,0,56,2.6,2.64,3,6,3,0,59,,,,,,,,,,,,,,,0,2.64,0,0,0,0,59,0,2.64,0,6,0,0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Y,G1003875,UGRD,AC,DATA,"Thursday, 30 June, 2022",1820,"Monday, 19 November, 2018","Sunday, 25 September, 2022",2130,MLAKA,Full-Time,AB01,B.Acc. (Hons),Bachelor of Accounting (Honours),FOB,No disability,Malaysia,CHINESE,F,3,,,,,120,PASS,First Class Honours,146,,"Bahasa Cina(SPM-2013):A-, Bahasa Inggeris(SPM-2013):B, Bahasa Melayu(SPM-2013):A-, Biologi(SPM-2013):C+, Fizik(SPM-2013):B, Kimia(SPM-2013):C+, MUET(MUET):3, Matematik(SPM-2013):A+, Matematik Tambahan(SPM-2013):B+, Pengetahuan Moral(SPM-2013):A, Sejarah(SPM-2013):B",14,26,106,146,2130,106,12,3.43,3.43,10,8,10,8,10,4,3.56,3,3,3,3,13,3.38,3.46,16,0,16,0,29,3.6,3.51,15,3,15,3,44,4,3.57,6,0,6,0,50,3.66,3.59,16,0,16,0,66,3.64,3.6,14,0,14,0,80,0,3.6,0,6,0,0,80,4,3.63,6,0,6,0,86,3.91,3.67,17,0,17,0,103,4,3.68,3,0,3,0,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
